"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","status_code","organisation_sub_type_code","commissioner","join_provider_purchaser_date","left_provider_purchaser_date","contact_telephone_number","null_4","null_5","null_6","amended_record_indicator","null_7","provider_purchaser","null_8","prescribing_setting","null_10","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"BB11 2DL","P81756","DANEHOUSE MEDICAL PRACTICE","Y62","Q84","GROUND FLOOR","ST PETERS HEALTH CENTRE","BURNLEY","","","19920918",,"D","B","01A","20130401",,"01282 731600",,,,"1",,"01A",,"4",,"BB11 2DL","198001",,"3843","4328","E10000017","323","E07000117","E05005155","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE07","LUFE07","1","30UDFY","E00126261","Q84","Y51","E01024877","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384356","432804","E00126261","E01024877","E02005178","E56000018","E54000048","0101000020E61000009C4B7B1F5DE901C0254275B349E54A40"
"BB11 2DL","P81020","BURNLEY GROUP PRACTICE","Y62","Q84","ST PETERS CENTRE","3RD FLOOR,CHURCH STREET","BURNLEY","LANCASHIRE","","19740401",,"A","B","01A","20130401",,"01282 644222",,,,"0",,"01A",,"4",,"BB11 2DL","198001",,"3843","4328","E10000017","323","E07000117","E05005155","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE07","LUFE07","1","30UDFY","E00126261","Q84","Y51","E01024877","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384356","432804","E00126261","E01024877","E02005178","E56000018","E54000048","0101000020E61000009C4B7B1F5DE901C0254275B349E54A40"
"BB11 2DL","Y00733","BURNLEY PRIMARY CARE CENTRE OOH","Y62","Q84","PCC, ST PETERS CENTRE","CHURCH STREET","BURNLEY","","","20041001",,"A","B","01A","20130401",,"01282 644071",,,,"0",,"01A",,"2",,"BB11 2DL","198001",,"3843","4328","E10000017","323","E07000117","E05005155","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE07","LUFE07","1","30UDFY","E00126261","Q84","Y51","E01024877","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384356","432804","E00126261","E01024877","E02005178","E56000018","E54000048","0101000020E61000009C4B7B1F5DE901C0254275B349E54A40"
"BB11 2DL","P81780","RIVERSIDE FAMILY PRACTICE","Y62","Q84","ST PETERS CENTRE","CHURCH STREET","BURNLEY","LANCASHIRE","","19991001",,"A","B","01A","20130401",,"01282 644123",,,,"0",,"01A",,"4",,"BB11 2DL","198001",,"3843","4328","E10000017","323","E07000117","E05005155","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE07","LUFE07","1","30UDFY","E00126261","Q84","Y51","E01024877","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384356","432804","E00126261","E01024877","E02005178","E56000018","E54000048","0101000020E61000009C4B7B1F5DE901C0254275B349E54A40"
"BB11 3BB","P81104","OXFORD ROAD MEDICAL CTRE","Y62","Q84","OXFORD ROAD MEDICAL CTRE","25 OXFORD ROAD","BURNLEY","LANCASHIRE","","19740401","20190430","C","B","01A","20130401","20190430","01282 731650",,,,"0",,"01A",,"4",,"BB11 3BB","198001",,"3845","4323","E10000017","323","E07000117","E05005150","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFK01","LUFK01","1","30UDFY","E00126179","Q84","Y51","E01024858","5","E02005182","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384588","432360","E00126179","E01024858","E02005182","E56000018","E54000048","0101000020E610000045CD9F121BE201C094062B2AC7E44A40"
"BB11 3BT","P81008","YORKSHIRE STREET MEDICAL CENTRE","Y62","Q84","80 YORKSHIRE STREET","BURNLEY","LANCASHIRE","","","19740401",,"A","B","01A","20130401",,"01282 731361",,,,"0",,"01A",,"4",,"BB11 3BT","198001",,"3846","4325","E10000017","323","E07000117","E05005150","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFK01","LUFK01","1","30UDFY","E00126179","Q84","Y51","E01024858","5","E02005182","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384638","432556","E00126179","E01024858","E02005182","E56000018","E54000048","0101000020E61000009CC6FB5A92E001C0194B42F000E54A40"
"BB11 3HR","P81137","BURNLEY WOOD MEDICAL CENTRE","Y62","Q84","BURNLEY WOOD MEDICAL CTR.","50 PARLIAMENT STREET","BURNLEY","LANCASHIRE","","19740401",,"A","B","01A","20130401",,"01282 731395",,,,"0",,"01A",,"4",,"BB11 3HR","198001",,"3845","4320","E10000017","323","E07000117","E05005162","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFD07","LUFD07","1","30UDGF","E00126404","Q84","Y51","E01024906","5","E02005187","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384564","432012","E00126404","E01024906","E02006881","E56000018","E54000048","0101000020E610000059DBAFD9D0E201C097815EA660E44A40"
"BB11 4HP","P81028","MANCHESTER ROAD SURGERY","Y62","Q84","MANCHESTER ROAD SURGERY","187 MANCHESTER ROAD","BURNLEY","LANCASHIRE","","19740401","20190731","C","B","01A","20130401","20190731","01282 420680",,,,"0",,"01A",,"4",,"BB11 4HP","198001",,"3833","4318","E10000017","323","E07000117","E05005163","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFU05","LUFU05","1","30UDGN","E00126424","Q84","Y51","E01024910","5","E02005187","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","383363","431859","E00126424","E01024910","E02006881","E56000018","E54000048","0101000020E6100000073A0CC6200802C0E0753F5E32E44A40"
"BB12 0HL","P81165","IGHTENHILL MEDICAL CENTRE","Y62","Q84","IGHTENHILL MEDICAL CENTRE","TABOR STREET","BURNLEY","","","19740401",,"A","B","01A","20130401",,"01282 424464",,,,"0",,"01A",,"4",,"BB12 0HL","198001",,"3824","4330","E10000017","323","E07000117","E05005156","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFW07","LUFW07","1","30UDGP","E00126279","Q84","Y51","E01024881","5","E02005181","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","382491","433042","E00126279","E01024881","E02005181","E56000018","E54000048","0101000020E61000006F9F8C715E2302C0112BEBD58DE54A40"
"BB12 6HY","P81197","ROSEGROVE SURGERY","Y62","Q84","ROSEGROVE SURGERY","225-227 GANNOW LANE","BURNLEY","LANCASHIRE","","19740401",,"A","B","01A","20130401",,"01282 731501",,,,"0",,"01A",,"4",,"BB12 6HY","198001",,"3816","4325","E10000017","323","E07000117","E05005161","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFA04","LUFA04","1","30UDFZ","E00126381","Q84","Y51","E01024902","5","E02005181","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","381665","432571","E00126381","E01024902","E02005181","E56000018","E54000048","0101000020E61000008B9F5083FD3C02C05B9C722E02E54A40"
"BB12 6LH","P81134","KIDDROW MEDICAL PRACTICE","Y62","Q84","THE HEALTH CENTRE","KIDDROW LANE","BURNLEY","LANCASHIRE","","19740401",,"A","B","01A","20130401",,"01282 731300",,,,"0",,"01A",,"4",,"BB12 6LH","198001",,"3810","4332","E10000017","323","E07000117","E05005156","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFQ09","LUFQ09","1","30UDGK","E00126290","Q84","Y51","E01024879","5","E02005180","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","381085","433246","E00126290","E01024879","E02005180","E56000018","E54000048","0101000020E61000004CF8C1EA1A4F02C0653A474BC8E54A40"
"BB12 8BP","P81130","PADIHAM GROUP PRACTICE","Y62","Q84","PADIHAM MEDICAL CENTRE","36 BURNLEY RD, PADIHAM","BURNLEY","LANCASHIRE","","19740401",,"A","B","01A","20130401",,"01282 731333",,,,"0",,"01A",,"4",,"BB12 8BP","198001",,"3794","4338","E10000017","323","E07000117","E05005157","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFR05","LUFR05","1","30UDGH","E00126304","Q84","Y51","E01024885","5","E02005179","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","379429","433851","E00126304","E01024885","E02005179","E56000018","E54000048","0101000020E610000071BA0E47AC8202C0EA435C6778E64A40"
"BB18 5BG","P81078","BARNOLDSWICK MED CTR","Y62","Q84","BARNOLDSWICK MED CTR","PARK ROAD","BARNOLDSWICK","LANCASHIRE","","19740401",,"A","B","01A","20130401",,"01282 811911",,,,"0",,"01A",,"4",,"BB18 5BG","199712",,"3878","4465","E10000017","323","E07000122","E05005257","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFG10","MAFG10","1","30UJFG","E00127893","Q84","Y51","E01025198","5","E02005241","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","387892","446569","E00127893","E01025198","E02005241","E56000018","E54000048","0101000020E61000006A1AB1D28F7C01C0C4FC95C922F54A40"
"BB18 5DR","Y05508","JAMES BONTOFT OPTOMETRIST LTD","Y62","Q84","23-25 RAINHALL ROAD","","BARNOLDSWICK","LANCASHIRE","","20160817",,"A","B","01A","20160817",,"01282 853223",,,,"0",,"01A",,"11",,"BB18 5DR","199712",,"3878","4466","E10000017","323","E07000122","E05005257","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFG10","MAFG10","1","30UJFG","E00127890","Q84","Y51","E01025196","5","E02005241","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","387877","446648","E00127890","E01025196","E02005241","E56000018","E54000048","0101000020E61000001E732C35097D01C02AF2C80A3AF54A40"
"BB18 6QT","P81065","THE PENDLE MEDICAL PARTNERSHIP","Y62","Q84","THE SURGERY","EDWARD STREET, EARBY","BARNOLDSWICK","LANCASHIRE","","19740401",,"A","B","01A","20130401",,"01282 731370",,,,"0",,"01A",,"4",,"BB18 6QT","199712",,"3906","4466","E10000017","323","E07000122","E05008551","1","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFH02","MAFH02","1","30UJFH","E00127906","Q84","Y51","E01025200","6","E02005242","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","390619","446647","E00127906","E01025200","E02005242","E56000018","E54000048","0101000020E61000005C7A55938A2701C0A791CFA13BF54A40"
"BB2 1AX","Y04360","COMMUNITY VASECTOMY CLINIC","Y62","Q84","BARBARA CASTLE WAY HC","SIMMONS STREET","BLACKBURN","LANCASHIRE","","20130701",,"A","B","00Q","20130701",,"01254 282730",,,,"0",,"00Q",,"9",,"BB2  1AX","198001",,"3680","4283","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA02","LSFA02","1","00EXMX","E00063793","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368000","428351","E00063793","E01012656","E02002619","E56000018","E54000048","0101000020E6100000732D3051DDE403C0F0CDDF9B11E04A40"
"BB2 1AX","P81793","DERMATOLOGY CLINIC","Y62","Q84","BARBARA CASTLE WAY HC","SIMMONS STREET","BLACKBURN","LANCASHIRE","","20020801",,"A","B","00Q","20130401",,"01254 617194",,,,"0",,"00Q",,"9",,"BB2  1AX","198001",,"3680","4283","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA02","LSFA02","1","00EXMX","E00063793","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368000","428351","E00063793","E01012656","E02002619","E56000018","E54000048","0101000020E6100000732D3051DDE403C0F0CDDF9B11E04A40"
"BB2 1AX","P81125","OAKENHURST MEDICAL PRACTICE","Y62","Q84","BARBARA CASTLE WAY HC","SIMMONS STREET","BLACKBURN","LANCASHIRE","","19740401",,"A","B","00Q","20130401",,"01254 617101",,,,"0",,"00Q",,"4",,"BB2  1AX","198001",,"3680","4283","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA02","LSFA02","1","00EXMX","E00063793","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368000","428351","E00063793","E01012656","E02002619","E56000018","E54000048","0101000020E6100000732D3051DDE403C0F0CDDF9B11E04A40"
"BB2 1AX","P81694","FAMILY PRACTICE","Y62","Q84","BARBARA CASTLE WAY HC","SIMMONS STREET","BLACKBURN","LANCASHIRE","","19740401",,"A","B","00Q","20130401",,"01254 617301",,,,"0",,"00Q",,"4",,"BB2  1AX","198001",,"3680","4283","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA02","LSFA02","1","00EXMX","E00063793","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368000","428351","E00063793","E01012656","E02002619","E56000018","E54000048","0101000020E6100000732D3051DDE403C0F0CDDF9B11E04A40"
"BB2 1AX","P81607","THE MONTAGUE PRACTICE","Y54","Q84","BARBARA CASTLE WAY HC","SIMMONS STREET","BLACKBURN","LANCASHIRE","","19740401","20181130","C","B","00Q","20130401","20181130","01254 617201",,,,"0",,"00Q",,"4",,"BB2  1AX","198001",,"3680","4283","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA02","LSFA02","1","00EXMX","E00063793","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368000","428351","E00063793","E01012656","E02002619","E56000018","E54000048","0101000020E6100000732D3051DDE403C0F0CDDF9B11E04A40"
"BB2 1AX","Y05131","LOCAL PRIMARY CARE EAST/WEST SPOKE","Y62","Q84","FAMILY PRACTICE","BARBARA CASTLE WAY HC","BLACKBURN","LANCASHIRE","","20150901",,"A","B","00Q","20150901",,"01254 617301",,,,"0",,"00Q",,"0",,"BB2  1AX","198001",,"3680","4283","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA02","LSFA02","1","00EXMX","E00063793","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368000","428351","E00063793","E01012656","E02002619","E56000018","E54000048","0101000020E6100000732D3051DDE403C0F0CDDF9B11E04A40"
"BB2 1AX","P81786","OPHTHALMOLOGY CLINIC","Y62","Q84","BARBARA CASTLE WAY HC","SIMMONS STREET","BLACKBURN","LANCASHIRE","","20010401",,"A","B","00Q","20130401",,"01254 617194",,,,"0",,"00Q",,"11",,"BB2  1AX","198001",,"3680","4283","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA02","LSFA02","1","00EXMX","E00063793","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368000","428351","E00063793","E01012656","E02002619","E56000018","E54000048","0101000020E6100000732D3051DDE403C0F0CDDF9B11E04A40"
"BB2 1AX","Y00043","DIABETES CLINIC(NORTH)","Y62","Q84","BARBARA CASTLE WAY HC","SIMMONS STREET","BLACKBURN","","","20030401",,"A","B","00Q","20130401",,"01254 282708",,,,"0",,"RW5",,"9",,"BB2  1AX","198001",,"3680","4283","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA02","LSFA02","1","00EXMX","E00063793","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368000","428351","E00063793","E01012656","E02002619","E56000018","E54000048","0101000020E6100000732D3051DDE403C0F0CDDF9B11E04A40"
"BB2 1UW","P81061","DR A CALOW'S PRACTICE","Y62","Q84","REDLAM SURGERY","62-64 REDLAM","BLACKBURN","LANCASHIRE","","19740401",,"A","B","00Q","20130401",,"01254 260051",,,,"0",,"00Q",,"4",,"BB2  1UW","198001",,"3668","4274","E99999999","324","E06000008","E05011523","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFB18","LSFB18","1","00EXMX","E00063809","Q84","Y51","E01012658","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","366867","427474","E00063809","E01012658","E02002619","E56000018","E54000048","0101000020E610000089570D97DB0704C0DED24DFF0CDF4A40"
"BB2 2BL","Y02152","LIFELINE PROJECT","Y54","Q73","68/70 DARWEN STREET","","BLACKBURN","LANCASHIRE","","20080101","20160531","C","B","00Q","20130801","20160531","01254 677493",,,,"0",,"00Q",,"8",,"BB2  2BL","198001",,"3682","4277","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFE04","LSFE04","1","00EXMT","E00063735","Q84","Y51","E01012644","5","E02002620","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368299","427793","E00063735","E01012644","E02002620","E56000018","E54000048","0101000020E61000007E5AB70876DB03C070CE9DDF6DDF4A40"
"BB2 2SU","P81022","WITTON MEDICAL CENTRE","Y62","Q84","WITTON MEDICAL CENTRE","PRESTON OLD RD, WITTON","BLACKBURN","LANCASHIRE","","19740401",,"A","B","00Q","20130401",,"01254 617941",,,,"0",,"00Q",,"4",,"BB2  2SU","198001",,"3666","4272","E99999999","324","E06000008","E05011520","1","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFL03","LSFL03","1","00EXMN","E00063627","Q84","Y51","E01012623","5","E02002623","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","366620","427214","E00063627","E01012623","E02002623","E56000018","E54000048","0101000020E610000091FDBA2E780F04C0485934E8BFDE4A40"
"BB2 3HS","P81058","ST GEORGES SURGERY","Y62","Q84","ST GEORGE'S SURGERY","62 HASLINGDEN ROAD","BLACKBURN","LANCASHIRE","","19740401",,"A","B","00Q","20130401",,"01254 584888",,,,"0",,"00Q",,"4",,"BB2  3HS","200401",,"3687","4270","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFQ11","LSFQ11","1","00EXMQ","E00063671","Q84","Y51","E01012631","5","E02002620","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368719","427008","E00063671","E01012631","E02002620","E56000018","E54000048","0101000020E61000008882457841CE03C045337E8487DE4A40"
"BB2 3NY","Y06562","SPECIALIST PALLIATIVE CARE SERVICE","Y62","Q84","EAST LANCASHIRE HOSPICE","PARK LEE ROAD","BLACKBURN","LANCASHIRE","","20190901",,"A","B","00Q","20190901",,"01254 287000",,,,"1",,"00Q",,"13",,"BB2  3NY","199906",,"3685","4265","E99999999","324","E06000008","E05011513","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFJ01","LSFJ01","1","00EXMH","E00063531","Q84","Y51","E01012600","5","E02002625","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368528","426557","E00063531","E01012600","E02002625","E56000018","E54000048","0101000020E6100000CA1F306717D403C064F1C85002DE4A40"
"BB2 3NY","Y06565","EAST LANCASHIRE HOSPICE","Y62","Q84","EAST LANCASHIRE HOSPICE","PARK LEE ROAD","BLACKBURN","LANCASHIRE","","20190904",,"A","B","01A","20190904",,"01254 287000",,,,"1",,"01A",,"13",,"BB2  3NY","199906",,"3685","4265","E99999999","324","E06000008","E05011513","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFJ01","LSFJ01","1","00EXMH","E00063531","Q84","Y51","E01012600","5","E02002625","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368528","426557","E00063531","E01012600","E02002625","E56000018","E54000048","0101000020E6100000CA1F306717D403C064F1C85002DE4A40"
"BB2 3SF","Y03362","THE WATERSIDE SURGERY","Y62","Q84","HEALTH AND WELLBEING CTR","INFIRMARY STREET","BLACKBURN","LANCASHIRE","","20110701","20190430","C","B","00Q","20130401","20190430","01254 282950",,,,"0",,"00Q",,"4",,"BB2  3SF","198001",,"3681","4267","E99999999","324","E06000008","E05011517","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFG06","LSFG06","1","00EXMG","E00063496","Q84","Y51","E01012596","5","E02002623","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368188","426712","E00063496","E01012596","E02002623","E56000018","E54000048","0101000020E6100000F047D3E2ADDE03C07D3A47492FDE4A40"
"BB2 3UY","P81709","ROMAN ROAD HEALTH CENTRE","Y62","Q84","ROMAN ROAD HEALTH CENTRE","OFF FISHMOOR DRIVE","BLACKBURN","LANCASHIRE","","19870302",,"A","B","00Q","20130401",,"01254 282777",,,,"0",,"00Q",,"4",,"BB2  3UY","198001",,"3689","4258","E99999999","324","E06000008","E05011513","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFJ06","LSFJ06","1","00EXMH","E00063527","Q84","Y51","E01012603","5","E02002625","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368943","425885","E00063527","E01012603","E02002625","E56000018","E54000048","0101000020E610000014929FBF11C703C0090FFD383DDD4A40"
"BB2 4HY","P81204","DR DC MATHUR & PTNR","Y62","Q84","EWOOD MEDICAL CENTRE","431-433 BOLTON RD, EWOOD","BLACKBURN","LANCASHIRE","","19740401",,"A","B","00Q","20130401",,"01254 617985",,,,"0",,"00Q",,"4",,"BB2  4HY","198001",,"3677","4258","E99999999","324","E06000008","E05011517","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFG12","LSFG12","1","00EXMG","E00063507","Q84","Y51","E01012593","5","E02002627","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","367711","425886","E00063507","E01012593","E02002627","E56000018","E54000048","0101000020E6100000F8510A834FED03C0596CA50E3BDD4A40"
"BB2 4PY","P81717","DR BC RAKSHIT'S PRACTICE","Y54","Q47","133 KINGS ROAD","","BLACKBURN","","","19850627","20140630","C","B","00Q","20130401","20140630","01254 201269",,,,"0",,"00Q",,"0",,"BB2  4PY","198001",,"3667","4260","E99999999","324","E06000008","E05011520","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFM06","LSFM06","1","00EXMM","E00063617","Q84","Y51","E01012620","5","E02002626","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","366753","426014","E00063617","E01012620","E02002626","E56000018","E54000048","0101000020E61000009473EB2B130B04C068A893C65EDD4A40"
"BB2 4QD","Y02657","BENTHAM ROAD HEALTH CENTRE","Y62","Q84","BENTHAM ROAD","","BLACKBURN","LANCASHIRE","","20090901",,"A","B","00Q","20130401",,"01254 617474",,,,"0",,"00Q",,"4",,"BB2  4QD","198001",,"3666","4261","E99999999","324","E06000008","E05011520","1","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFM06","LSFM06","1","00EXMM","E00063611","Q84","Y51","E01012619","5","E02002626","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","366697","426140","E00063611","E01012619","E02002626","E56000018","E54000048","0101000020E610000015BFF74DD70C04C08F2A32C483DD4A40"
"BB2 6PL","P81214","LIMEFIELD SURGERY","Y62","Q84","293 PRESTON NEW ROAD","BLACKBURN","LANCASHIRE","","","19881001",,"A","B","00Q","20130401",,"01254 617630",,,,"0",,"00Q",,"4",,"BB2  6PL","198001",,"3668","4282","E99999999","324","E06000008","E05011523","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFB08","LSFB08","1","00EXMD","E00063460","Q84","Y51","E01012586","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","366869","428286","E00063460","E01012586","E02002619","E56000018","E54000048","0101000020E6100000259B0E7EF90704C03CCB6F24FCDF4A40"
