"id","names_uri","name1","name1_lang","name2","name2_lang","type","local_type","geometry_x","geometry_y","most_detail_view_res","least_detail_view_res","mbr_xmin","mbr_ymin","mbr_xmax","mbr_ymax","postcode_district","postcode_district_uri","populated_place","populated_place_uri","populated_place_type","district_borough","district_borough_uri","district_borough_type","county_unitary","county_unitary_uri","county_unitary_type","region","region_uri","country","country_uri","related_spatial_object","same_as_dbpedia","same_as_geonames","geom"
"osgb4000000074545421","http://data.ordnancesurvey.co.uk/id/4000000074545421","Bardsea Green",,"",,"populatedPlace","Hamlet","329621","474527","5000","25000","329349","474267","329849","474767","LA12","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA12",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000401523577EA208C02B6256B9B2144B40"
"osgb4000000074563199","http://data.ordnancesurvey.co.uk/id/4000000074563199","Sunbrick",,"",,"populatedPlace","Hamlet","328704","473819","5000","25000","328487","473557","328987","474057","LA12","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA12",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000068D9AEE4E7BE08C08D48C61ADE134B40"
"osgb4000000074330555","http://data.ordnancesurvey.co.uk/id/4000000074330555","Paradise",,"",,"populatedPlace","Hamlet","322736","478576","5000","25000","322457","478313","322957","478813","LA16","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA16",,,,"Barrow-in-Furness","http://data.ordnancesurvey.co.uk/id/7000000000012941","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000B74457F8857C09C0F1CA27693A194B40"
"osgb4000000074560381","http://data.ordnancesurvey.co.uk/id/4000000074560381","Dendron",,"",,"populatedPlace","Hamlet","324652","470777","5000","25000","324435","470443","324935","470943","LA12","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA12",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000706C6100643C09C057C7F76E4B104B40"
"osgb4000000074560815","http://data.ordnancesurvey.co.uk/id/4000000074560815","Dalton-in-Furness",,"",,"populatedPlace","Town","322721","473982","16000","2000000","322102","472752","324167","475264","LA15","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA15",,,,"Barrow-in-Furness","http://data.ordnancesurvey.co.uk/id/7000000000012941","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Dalton-in-Furness","http://sws.geonames.org/2651551","0101000020E61000001420F05F937A09C05E0824B3F1134B40"
"osgb4000000074562406","http://data.ordnancesurvey.co.uk/id/4000000074562406","Newland",,"",,"populatedPlace","Hamlet","330057","479573","5000","25000","329810","479310","330476","479874","LA12","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA12",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000C8D9FE113A9708C0F230CE74821A4B40"
"osgb4000000074560382","http://data.ordnancesurvey.co.uk/id/4000000074560382","Stank",,"",,"populatedPlace","Hamlet","323299","470515","5000","25000","323060","470232","323560","470765","LA13","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA13",,,,"Barrow-in-Furness","http://data.ordnancesurvey.co.uk/id/7000000000012941","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000005BE20B61A56609C095BDA5B9F70F4B40"
"ï»¿osgb4000000074330427","http://data.ordnancesurvey.co.uk/id/4000000074330427","Sunny Bank",,"",,"populatedPlace","Hamlet","328980","492362","5000","25000","328713","492033","329213","492619","LA21","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA21",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000044634E2742BF08C017DB173333294B40"
"osgb4000000074562224","http://data.ordnancesurvey.co.uk/id/4000000074562224","Force Forge",,"",,"populatedPlace","Hamlet","334089","491063","5000","25000","333288","490363","334206","491144","LA12","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA12",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000057EE687BD51D08C036175534CB274B40"
"osgb4000000074562611","http://data.ordnancesurvey.co.uk/id/4000000074562611","High Wray",,"",,"populatedPlace","Hamlet","337280","499956","5000","25000","337140","499682","337997","500182","LA22","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA22",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","http://sws.geonames.org/2646915","0101000020E61000006B2DD5B63EBD07C052B830EC12324B40"
"osgb4000000074561428","http://data.ordnancesurvey.co.uk/id/4000000074561428","Green Bank",,"",,"populatedPlace","Hamlet","337983","480320","5000","25000","337753","480079","338253","480579","LA11","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA11",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000ED131B93B69E07C05AF355E67F1B4B40"
"osgb4000000074562614","http://data.ordnancesurvey.co.uk/id/4000000074562614","High Water Head",,"",,"populatedPlace","Hamlet","331667","498278","5000","25000","331459","498069","331978","498569","LA21","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA21",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000048CC8215746D08C0D1AF4E250D304B40"
"osgb4000000074562415","http://data.ordnancesurvey.co.uk/id/4000000074562415","Low Nibthwaite",,"",,"populatedPlace","Hamlet","329560","488124","5000","25000","329324","487986","329824","488486","LA12","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA12",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000023032641F3AA08C0DDF0710056244B40"
"osgb4000000074561819","http://data.ordnancesurvey.co.uk/id/4000000074561819","High Cark",,"",,"populatedPlace","Hamlet","338119","482478","5000","25000","337865","482229","338365","482729","LA11","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA11",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000001B4F80FE5A9B07C0182FF1DFFB1D4B40"
"osgb4000000074562413","http://data.ordnancesurvey.co.uk/id/4000000074562413","Grizedale",,"",,"populatedPlace","Hamlet","333584","494382","5000","25000","333222","494134","333722","494634","LA22","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA22",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","http://sws.geonames.org/2647851","0101000020E61000008E7F1E493E2F08C0D94A52519A2B4B40"
"osgb4000000074562414","http://data.ordnancesurvey.co.uk/id/4000000074562414","Roger Ground",,"",,"populatedPlace","Hamlet","335069","497455","5000","25000","334852","497225","335352","497725","LA22","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA22",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000007692C7D1D80108C0666E036C292F4B40"
"osgb4000000074330308","http://data.ordnancesurvey.co.uk/id/4000000074330308","Dunnerdale",,"",,"populatedPlace","Hamlet","321364","495365","5000","25000","321115","495052","321615","495725","LA20","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA20",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000000CC048D2A0B009C02A3A55B9822C4B40"
"osgb4000000074562609","http://data.ordnancesurvey.co.uk/id/4000000074562609","Colthouse",,"",,"populatedPlace","Hamlet","335872","498332","5000","25000","335639","498008","336139","498980","LA22","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA22",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000089B72A3DEDE807C08372E3FC2E304B40"
"osgb4000000074561018","http://data.ordnancesurvey.co.uk/id/4000000074561018","Gawthwaite",,"",,"populatedPlace","Hamlet","327127","484841","5000","25000","326688","484617","327327","485118","LA12","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA12",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Gawthwaite","","0101000020E61000009393FFE2D4F508C07A3A972B84204B40"
"osgb4000000074545689","http://data.ordnancesurvey.co.uk/id/4000000074545689","Thwaite Moss",,"",,"populatedPlace","Hamlet","334081","489836","5000","25000","333873","489636","334373","490136","LA12","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA12",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000008F00F7BC871D08C079A99CE261264B40"
"osgb4000000074330455","http://data.ordnancesurvey.co.uk/id/4000000074330455","Chapels",,"",,"populatedPlace","Hamlet","323658","483968","5000","25000","323397","483726","323921","484425","LA17","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA17",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000D954AE0D666209C02BD7AA88721F4B40"
"osgb4000000074560596","http://data.ordnancesurvey.co.uk/id/4000000074560596","Seathwaite",,"",,"populatedPlace","Hamlet","322717","496015","5000","25000","322330","495799","323064","496299","LA20","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA20",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Seathwaite,_South_Lakeland","http://sws.geonames.org/2638280","0101000020E61000000D31CB235B8609C0C0B943E3482D4B40"
"osgb4000000074330482","http://data.ordnancesurvey.co.uk/id/4000000074330482","Oxen Park",,"",,"populatedPlace","Hamlet","331887","487298","5000","25000","331530","487009","332030","487509","LA12","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA12",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000007FD50758606108C0A8060A246D234B40"
"osgb4000000074560390","http://data.ordnancesurvey.co.uk/id/4000000074560390","Broughton in Furness",,"",,"populatedPlace","Town","321299","487505","12000","2000000","320627","486241","322304","488103","LA20","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA20",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Broughton-in-Furness","http://sws.geonames.org/2654500","0101000020E610000001163A456DAE09C0AAF4BD3478234B40"
