"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","status_code","organisation_sub_type_code","parent_organisation_code","join_parent_date","left_parent_date","contact_telephone_number","null_1","null_2","null_3","amended_record_indicator","null_4","current_care_organisation","null_5","null_6","null_7","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"BB10 2NZ","FF357","KNIGHTS PHARMACY","Y42","Q13","198 BRIERCLIFFE ROAD","BURNLEY","LANCASHIRE","",,"20021001","20060531","C","1","P64P","20040401","20060601","01282 453568",,,,"0",,"5G8",,,,"BB10 2NZ","198001",,"3854","4348","E10000017","323","E07000117","E05005159","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFP11","LUFP11","1","30UDGJ","E00126340","Q84","Y51","E01024892","5","E02005176","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","385463","434857","E00126340","E01024892","E02005176","E56000018","E54000048","0101000020E6100000D51D137D26C701C013516266A7E74A40"
"BB10 2TA","FTM68","BRUNLEA SURGICAL SUPPLIES LTD","Y62","Q84","UNIT 10","BALDERSTONE CLOSE","HEASANFORD IND EST","BURNLEY",,"19480101",,"A","2","",,,"0800 834712",,,,"0",,"Q84",,,,"BB10 2TA","198607",,"3860","4345","E10000017","323","E07000117","E05005151","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFB06","LUFB06","1","30UDGA","E00126198","Q84","Y51","E01024862","5","E02005176","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","386006","434512","E00126198","E01024862","E02005176","E56000018","E54000048","0101000020E61000003945A8F03AB601C0C6E4C64842E74A40"
"BB10 3BF","FD070","WELL BURNLEY - BROWHEAD ROAD","Y62","Q84","PIT TOP","4 BROWHEAD ROAD","BURNLEY","LANCASHIRE",,"19970901",,"A","1","P0MG","20170401",,"01282 424695",,,,"0",,"Q84",,,,"BB10 3BF","199405",,"3848","4338","E10000017","323","E07000117","E05005150","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFN07","LUFN07","1","30UDFY","E00126171","Q84","Y51","E01024856","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384838","433843","E00126171","E01024856","E02005178","E56000018","E54000048","0101000020E6100000709B5D3C7CDA01C0037E482C7CE64A40"
"BB10 3JU","FX858","BRUNSHAW PHARMACY","Y62","Q84","6 BROWNSIDE ROAD","BURNLEY","","",,"20091001",,"A","1","P1M7","20190327",,"01282 830979",,,,"0",,"Q84",,,,"BB10 3JU","198001",,"3862","4323","E10000017","323","E07000117","E05005153","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFX03","LUFX03","1","30UDGC","E00126236","Q84","Y51","E01024867","5","E02005183","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","386252","432356","E00126236","E01024867","E02005183","E56000018","E54000048","0101000020E610000020BCAE9D61AE01C02AB69F86C7E44A40"
"BB10 4DX","FRN38","COHENS CHEMISTS","Y62","Q84","44 LYNDHURST ROAD","BURNLEY","LANCASHIRE","",,"19941001",,"A","1","P438","20190313",,"01282 421471",,,,"0",,"Q84",,,,"BB10 4DX","198001",,"3850","4322","E10000017","323","E07000117","E05005150","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFK05","LUFK05","1","30UDGF","E00126166","Q84","Y51","E01024855","5","E02005182","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","385040","432284","E00126166","E01024855","E02005182","E56000018","E54000048","0101000020E61000001B77C7500CD401C040F48537B1E44A40"
"BB11 1BS","FEM21","LLOYDSPHARMACY","Y62","Q84","J SAINSBURYS STORE","ACTIVE WAY","BURNLEY","LANCASHIRE",,"20020416",,"A","1","P07F","20160909",,"01282 423998",,,,"0",,"Q84",,,,"BB11 1BS","198001",,"3838","4329","E10000017","323","E07000117","E05005155","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE07","LUFE07","1","30UDFY","E00126261","Q84","Y51","E01024877","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","383877","432933","E00126261","E01024877","E02005178","E56000018","E54000048","0101000020E6100000D53FAEB444F801C0517A02366FE54A40"
"BB11 1QL","FXF47","BOOTS UK LIMITED","Y62","Q84","51 ST JAMES STREET","BURNLEY","LANCASHIRE","",,"19480101",,"A","1","P08F","20040401",,"01282 421934",,,,"0",,"Q84",,,,"BB11 1QL","198001",,"3842","4325","E10000017","323","E07000117","E05005155","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE07","LUFE07","1","30UDFY","E00126261","Q84","Y51","E01024877","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384217","432580","E00126261","E01024877","E02005178","E56000018","E54000048","0101000020E6100000E7DD6E44A9ED01C04569539707E54A40"
"BB11 2DE","FVM63","LLOYDSPHARMACY","Y51","Q31","56-58 KEIRBY WALK","BURNLEY","LANCASHIRE","",,"19930901","20120527","C","1","P07F","20040401","20120527","01282 421561",,,,"0",,"5NH",,,,"BB11 2DE","198001",,"3843","4326","E10000017","323","E07000117","E05005155","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE07","LUFE07","1","30UDFY","E00126261","Q84","Y51","E01024877","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384307","432629","E00126261","E01024877","E02005178","E56000018","E54000048","0101000020E6100000D06F8B5FDEEA01C05F97B71C16E54A40"
"BB11 2DL","FVM08","ST PETERS PHARMACY","Y62","Q84","ST PETERS CENTRE","CHURCH STREET","BURNLEY","",,"20120528",,"A","1","P31H","20190313",,"01282 644528",,,,"0",,"Q84",,,,"BB11 2DL","198001",,"3843","4328","E10000017","323","E07000117","E05005155","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE07","LUFE07","1","30UDFY","E00126261","Q84","Y51","E01024877","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384356","432804","E00126261","E01024877","E02005178","E56000018","E54000048","0101000020E61000009C4B7B1F5DE901C0254275B349E54A40"
"BB11 2DL","FPH18","ST PETERS PHARMACY","Y54","Q47","ST PETERS CENTRE","CHURCH STREET","BURNLEY","LANCASHIRE",,"20060911","20141205","C","1","P0QA","20060911","20141205","01282 644528",,,,"0",,"Q47",,,,"BB11 2DL","198001",,"3843","4328","E10000017","323","E07000117","E05005155","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE07","LUFE07","1","30UDFY","E00126261","Q84","Y51","E01024877","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384356","432804","E00126261","E01024877","E02005178","E56000018","E54000048","0101000020E61000009C4B7B1F5DE901C0254275B349E54A40"
"BB11 2HE","FDM22","YOUR LOCAL BOOTS PHARMACY","Y51","Q31","INSTORE TESCO SUPERSTORE","FINSLEY GATE","BURNLEY","LANCASHIRE",,"19930601","20100818","C","1","P26F","20040401","20100818","01282 667447",,,,"0",,"5NH",,,,"BB11 2HE","198001",,"3842","4322","E10000017","323","E07000117","E05005162","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE10","LUFE10","1","30UDFY","E00126403","Q84","Y51","E01024906","5","E02005187","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384251","432217","E00126403","E01024906","E02006881","E56000018","E54000048","0101000020E6100000D9D673E790EC01C0DC3C51B79CE44A40"
"BB11 2HE","FRW31","TESCO IN-STORE PHARMACY","Y62","Q84","CENTENARY WAY","FINSLEY GATE","BURNLEY","LANCASHIRE",,"20100819",,"A","1","P29F","20100819",,"01282 667447",,,,"0",,"Q84",,,,"BB11 2HE","198001",,"3842","4322","E10000017","323","E07000117","E05005162","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE10","LUFE10","1","30UDFY","E00126403","Q84","Y51","E01024906","5","E02005187","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384251","432217","E00126403","E01024906","E02006881","E56000018","E54000048","0101000020E6100000D9D673E790EC01C0DC3C51B79CE44A40"
"BB11 2HE","FTA57","TESCO IN STORE PHARMACY","Y51","Q31","CENTENARY WAY","FINSLEY GATE","BURNLEY","",,"20080225","20100523","C","1","P29F","20080225","20100523","",,,,"0",,"5NH",,,,"BB11 2HE","198001",,"3842","4322","E10000017","323","E07000117","E05005162","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE10","LUFE10","1","30UDFY","E00126403","Q84","Y51","E01024906","5","E02005187","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384251","432217","E00126403","E01024906","E02006881","E56000018","E54000048","0101000020E6100000D9D673E790EC01C0DC3C51B79CE44A40"
"BB11 3BT","FH896","BOOTS UK LIMITED","Y62","Q84","76 YORKSHIRE STREET","BURNLEY","LANCASHIRE","",,"20000301",,"A","1","P08F","20160901",,"01282 426758",,,,"0",,"Q84",,,,"BB11 3BT","198001",,"3846","4325","E10000017","323","E07000117","E05005150","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFK01","LUFK01","1","30UDFY","E00126179","Q84","Y51","E01024858","5","E02005182","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384638","432556","E00126179","E01024858","E02005182","E56000018","E54000048","0101000020E61000009CC6FB5A92E001C0194B42F000E54A40"
"BB11 3ND","FLJ29","YOUR LOCAL BOOTS PHARMACY","Y62","Q84","16 CROWTHER STREET","BURNLEY","LANCASHIRE","",,"19951101",,"A","1","P08F","20040401",,"01282 422444",,,,"0",,"Q84",,,,"BB11 3ND","198001",,"3845","4319","E10000017","323","E07000117","E05005162","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFD03","LUFD03","1","30UDGF","E00126410","Q84","Y51","E01024906","5","E02005187","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","384564","431952","E00171905","E01024906","E02006881","E56000018","E54000048","0101000020E6100000922D8443CFE201C0E76A9CFA4EE44A40"
"BB11 4NW","FCE64","COHENS CHEMIST","Y62","Q84","68-70 COAL CLOUGH LANE","BURNLEY","LANCASHIRE","",,"19910301",,"A","1","P438","20040401",,"01282 423695",,,,"0",,"Q84",,,,"BB11 4NW","198001",,"3830","4320","E10000017","323","E07000117","E05005163","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFU09","LUFU09","1","30UDGN","E00126421","Q84","Y51","E01024907","5","E02005185","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","383075","432046","E00126421","E01024907","E02005185","E56000018","E54000048","0101000020E61000009E012DB6191102C0B7ACDE2269E44A40"
"BB11 5AL","FA464","COHENS CHEMISTS","Y62","Q84","151-151A ACCRINGTON ROAD","BURNLEY","LANCASHIRE","",,"19480101",,"A","1","P438","20190313",,"01282 422897",,,,"0",,"Q84",,,,"BB11 5AL","198001",,"3825","4323","E10000017","323","E07000117","E05005163","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFA05","LUFA05","1","30UDFZ","E00126436","Q84","Y51","E01024908","5","E02005185","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","382595","432372","E00171906","E01024908","E02005185","E56000018","E54000048","0101000020E61000006E4429C60E2002C043C33EA0C8E44A40"
"BB12 0EQ","FQD43","ASDA PHARMACY","Y62","Q84","ASDA SUPERSTORE","PRINCESS WAY","BURNLEY","",,"20010227",,"A","1","P10F","20040401",,"01282 838177",,,,"0",,"Q84",,,,"BB12 0EQ","199512",,"3838","4332","E10000017","323","E07000117","E05005155","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFE06","LUFE06","1","30UDGE","E00126262","Q84","Y51","E01024877","5","E02005178","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","383826","433202","E00126262","E01024877","E02005178","E56000018","E54000048","0101000020E6100000658E6B0BE2F901C012621B62BEE54A40"
"BB12 6HX","FFL68","BAILEY & GARRETT CHEMIST","Y62","Q84","22-26 ROSEGROVE LANE","BURNLEY","LANCASHIRE","",,"19480101",,"A","1","P9DW","20160217",,"01282 424879",,,,"0",,"Q84",,,,"BB12 6HX","198001",,"3815","4324","E10000017","323","E07000117","E05005161","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFA04","LUFA04","1","30UDFZ","E00126381","Q84","Y51","E01024902","5","E02005181","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","381576","432496","E00126381","E01024902","E02005181","E56000018","E54000048","0101000020E6100000E3C38865BF3F02C0EC993FFDEBE44A40"
"BB12 6LH","FPK28","BAILEY & GARRETT CHEMIST","Y62","Q84","KIDDROW LANE HEALTH CTR","BURNLEY","LANCASHIRE","",,"19480101",,"A","1","P9DW","20160217",,"01282 438264",,,,"0",,"Q84",,,,"BB12 6LH","198001",,"3810","4332","E10000017","323","E07000117","E05005156","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFQ09","LUFQ09","1","30UDGK","E00126290","Q84","Y51","E01024879","5","E02005180","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","381085","433246","E00126290","E01024879","E02005180","E56000018","E54000048","0101000020E61000004CF8C1EA1A4F02C0653A474BC8E54A40"
"BB12 6PR","FK190","COHENS CHEMIST","Y62","Q84","305-307 PADIHAM ROAD","BURNLEY","LANCASHIRE","",,"19910301",,"A","1","P438","20040401",,"01282 422188",,,,"0",,"Q84",,,,"BB12 6PR","198001",,"3823","4330","E10000017","323","E07000117","E05005156","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFW08","LUFW08","1","30UDGP","E00126279","Q84","Y51","E01024881","5","E02005181","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","382394","433050","E00126279","E01024881","E02005181","E56000018","E54000048","0101000020E6100000D21DE0AC622602C08E29741590E54A40"
"BB12 7PN","FK895","READ & SIMONSTONE PHARMACY","Y62","Q84","90 WHALLEY ROAD","READ","NR BURNLEY","LANCASHIRE",,"20080630",,"A","1","P1K6","20080630",,"01282 771160",,,,"0",,"Q84",,,,"BB12 7PN","198001",,"3766","4344","E10000017","323","E07000124","E05012009","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFQ02","MCFQ02","1","30ULFQ","E00128609","Q84","Y51","E01025340","6","E02005274","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376610","434498","E00128609","E01025340","E02005274","E56000018","E54000048","0101000020E61000007350D94B6DDA02C086B6A60733E74A40"
"BB12 7PN","FC014","READ & SIMONSTONE PHARMACY","Y51","Q31","90 WHALLEY ROAD","READ","NR BURNLEY","LANCASHIRE",,"20020507","20080629","C","1","P958","20040401","20080629","01282 771160",,,,"0",,"5NH",,,,"BB12 7PN","198001",,"3766","4344","E10000017","323","E07000124","E05012009","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30ULFQ02","MCFQ02","1","30ULFQ","E00128609","Q84","Y51","E01025340","6","E02005274","N01","N51","Q13","5G7","Y42","E14000894","Y1701","5NH","376610","434498","E00128609","E01025340","E02005274","E56000018","E54000048","0101000020E61000007350D94B6DDA02C086B6A60733E74A40"
"BB12 8BA","FCT10","IG TODD PHARMACY","Y62","Q84","135-137 BURNLEY ROAD","PADIHAM","BURNLEY","LANCASHIRE",,"19480101",,"A","1","P99J","20040401",,"",,,,"0",,"Q84",,,,"BB12 8BA","198001",,"3797","4336","E10000017","323","E07000117","E05005157","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFR05","LUFR05","1","30UDGG","E00126306","Q84","Y51","E01024885","5","E02005179","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","379719","433697","E00126306","E01024885","E02005179","E56000018","E54000048","0101000020E61000006AE3AC88A27902C008A1856C4BE64A40"
"BB12 8BL","FYT29","LLOYDSPHARMACY","Y62","Q84","83-85 BURNLEY ROAD","PADIHAM","BURNLEY","",,"19990901",,"A","1","P07F","20040401",,"01282 771386",,,,"0",,"Q84",,,,"BB12 8BL","198001",,"3794","4338","E10000017","323","E07000117","E05005157","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFL05","LUFL05","1","30UDGG","E00126304","Q84","Y51","E01024885","5","E02005179","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","379497","433816","E00126304","E01024885","E02005179","E56000018","E54000048","0101000020E6100000E2401EC58D8002C00DB92A2F6EE64A40"
"BB12 8DQ","FD131","TESCO STORES LIMITED","Y62","Q84","WYRE STREET","","PADIHAM","LANCASHIRE",,"20121011",,"A","1","P29F","20121011",,"01282 809247",,,,"0",,"Q84",,,,"BB12 8DQ","201212",,"3796","4339","E10000017","323","E07000117","E05005157","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UDFL05","LUFL05","1","30UDGG","E00126298","Q84","Y51","E01024885","5","E02005179","N01","N51","Q13","5G8","Y42","E14000609","Y1701","5NH","379642","433953","E00126298","E01024885","E02005179","E56000018","E54000048","0101000020E6100000568EA85A107C02C0B1A659B896E64A40"
"BB18 5DR","FXV04","WHITWORTH CHEMISTS LTD","Y62","Q84","21 RAINHALL ROAD","BARNOLDSWICK","COLNE","LANCASHIRE",,"20020901",,"A","1","P19M","20040401",,"01282 813766",,,,"0",,"Q84",,,,"BB18 5DR","199712",,"3878","4466","E10000017","323","E07000122","E05005257","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFG10","MAFG10","1","30UJFG","E00127890","Q84","Y51","E01025196","5","E02005241","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","387877","446648","E00127890","E01025196","E02005241","E56000018","E54000048","0101000020E61000001E732C35097D01C02AF2C80A3AF54A40"
"BB18 5DR","FF644","THE CO-OPERATIVE PHARMACY","Y62","Q84","26-30 RAINHALL ROAD","BARNOLDSWICK","COLNE","LANCASHIRE",,"20021101",,"A","1","P0MG","20190313",,"01282 812195",,,,"0",,"Q84",,,,"BB18 5DR","199712",,"3878","4466","E10000017","323","E07000122","E05005257","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFG10","MAFG10","1","30UJFG","E00127890","Q84","Y51","E01025196","5","E02005241","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","387877","446648","E00127890","E01025196","E02005241","E56000018","E54000048","0101000020E61000001E732C35097D01C02AF2C80A3AF54A40"
"BB18 6UN","FAW09","WHITWORTH CHEMISTS LTD","Y62","Q84","39 VICTORIA ROAD","EARBY","COLNE","LANCASHIRE",,"20020901",,"A","1","P19M","20040401",,"01282 843416",,,,"0",,"Q84",,,,"BB18 6UN","199712",,"3906","4466","E10000017","323","E07000122","E05008551","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UJFH01","MAFH01","1","30UJFH","E00127906","Q84","Y51","E01025200","6","E02005242","N01","N51","Q13","5G8","Y42","E14000875","Y1701","5NH","390619","446681","E00127906","E01025200","E02005242","E56000018","E54000048","0101000020E61000000B6A01218B2701C085053BA545F54A40"
"BB2 1AX","FWH46","HBS PHARMACY","Y62","Q84","BARBARA CASTLE WAY HC","SIMMONS STREET","BLACKBURN","LANCASHIRE",,"20111024",,"A","1","P2NM","20111024",,"01254 617399",,,,"0",,"Q84",,,,"BB2  1AX","198001",,"3680","4283","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA02","LSFA02","1","00EXMX","E00063793","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368000","428351","E00063793","E01012656","E02002619","E56000018","E54000048","0101000020E6100000732D3051DDE403C0F0CDDF9B11E04A40"
"BB2 1AX","FFL62","ADAMS PHARMACY","Y51","Q31","2A SIMMONS STREET","","BLACKBURN","",,"20120301","20120713","C","1","P0W0","20120301","20120713","01254 663315",,,,"0",,"TAP",,,,"BB2  1AX","198001",,"3680","4283","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA02","LSFA02","1","00EXMX","E00063793","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","368000","428351","E00063793","E01012656","E02002619","E56000018","E54000048","0101000020E6100000732D3051DDE403C0F0CDDF9B11E04A40"
"BB2 1HD","FF309","JOHNSTON PHARMACY","Y62","Q84","50-52 JOHNSTON STREET","BLACKBURN","","",,"19850901",,"A","1","P0C7","20040401",,"01254 682448",,,,"0",,"Q84",,,,"BB2  1HD","198001",,"3674","4281","E99999999","324","E06000008","E05011523","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA06","LSFA06","1","00EXMX","E00063798","Q84","Y51","E01012656","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","367455","428145","E00063798","E01012656","E02002619","E56000018","E54000048","0101000020E61000001E1E24D8BEF503C03DD49AD4D3DF4A40"
"BB2 1HY","FJ613","MYMED DIRECT","Y62","Q84","MYMED HOUSE","95 JOHNSTON STREET","BLACKBURN","LANCASHIRE",,"20161201",,"A","1","P4GH","20161201",,"01254 660122",,,,"0",,"Q84",,,,"BB2  1HY","198001",,"3672","4280","E99999999","324","E06000008","E05011523","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA09","LSFA09","1","00EXMX","E00063801","Q84","Y51","E01012657","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","367269","428061","E00063801","E01012657","E02002619","E56000018","E54000048","0101000020E6100000BFF0A6DC80FB03C0CC7A75B5BADF4A40"
"BB2 1HY","FG503","MYMED DIRECT","Y54","Q84","95 JOHNSTON STREET","BLACKBURN","LANCASHIRE","",,"20110301","20161130","C","1","P3H3","20110301","20161130","01254 660122",,,,"0",,"Q84",,,,"BB2  1HY","198001",,"3672","4280","E99999999","324","E06000008","E05011523","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA09","LSFA09","1","00EXMX","E00063801","Q84","Y51","E01012657","5","E02002619","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","367269","428061","E00063801","E01012657","E02002619","E56000018","E54000048","0101000020E6100000BFF0A6DC80FB03C0CC7A75B5BADF4A40"
"BB2 1NT","FPT24","4 COURT PHARMACY","Y62","Q84","BLACKBURN SERVICE STATION","WHALLEY BANKS","BLACKBURN","",,"20080715",,"A","1","P1KF","20080715",,"01254 677447",,,,"0",,"Q84",,,,"BB2  1NT","198001",,"3676","4275","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFE11","LSFE11","1","00EXMX","E00063797","Q84","Y51","E01012655","5","E02002620","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","367645","427570","E00063797","E01012655","E02002620","E56000018","E54000048","0101000020E610000048E84AABB8EF03C05D4572E02ADF4A40"
"BB2 1SN","FPM51","MONTAGUE PHARMACY","Y62","Q84","OAKENHURST ROAD","BLACKBURN","LANCASHIRE","",,"20161001",,"A","1","P16G","20190306",,"01254 55983",,,,"0",,"Q84",,,,"BB2  1SN","198001",,"3675","4278","E99999999","324","E06000008","E05011511","0","1","E92000001","Q31","E12000002","QCX","Y62","00Q","30UBFA11","LSFA11","1","00EXMX","E00063802","Q84","Y51","E01012655","5","E02002620","N01","N51","Q13","5CC","Y42","E14000570","Y1701","TAP","367573","427899","E00063802","E01012655","E02002620","E56000018","E54000048","0101000020E6100000D9E7622907F203C0FC93849F8BDF4A40"
